,log2FC,symbol
8630,-0.007164852499999874,HSD17B6
100505806,-0.007194093249999867,SNHG18
124245,-0.007198189750000417,ZC3H18
79925,-0.007203689000000235,SPEF2
9495,-0.007205477500000335,AKAP5
113026,-0.007213313500000318,PLCD3
65072,-0.007218361500000103,CFLAR-AS1
11184,-0.007227529000000565,MAP4K1
59340,-0.007258098000000324,HRH4
283592,-0.007264467999999802,FAM181A-AS1
58498,-0.007273765500000362,MYL7
146556,-0.007273939500000548,C16orf89
100996694,-0.007322398000000341,LINC02502
140876,-0.007341119250000361,RIPOR3
5837,-0.0073492619999999675,PYGM
388125,-0.007374302750000172,C2CD4B
440307,-0.007379090999999782,TTLL13
3993,-0.007394190999999939,LLGL2
80263,-0.007404382249999841,TRIM45
55275,-0.007405049249999962,VPS53
162387,-0.007410116249999987,MFSD6L
2661,-0.007414870499999893,GDF9
3751,-0.00742640374999981,KCND2
23770,-0.007526978500000059,FKBP8
100129098,-0.007550974749999995,LOC100129098
80705,-0.007575665000000065,TSGA10
160,-0.0075780274999996955,AP2A1
126661,-0.007643430249999916,CCDC163
151300,-0.007656117749999858,LINC00608
79927,-0.00766369049999982,FAM110D
26499,-0.007719911999999773,PLEK2
724087,-0.007757698999999896,LINC01545
23263,-0.007772027249999702,MCF2L
8973,-0.00777820525000017,CHRNA6
60598,-0.007801458999999955,KCNK15
26747,-0.007808782749999743,NUFIP1
100507389,-0.007818689750000107,HLMR1
2952,-0.007822934749999622,GSTT1
1788,-0.007842531000000097,DNMT3A
84432,-0.00784946175000023,PROK1
100507266,-0.007878245999999756,STX18-AS1
135935,-0.007880619500000297,NOBOX
170487,-0.007882342000000264,ACTL10
50617,-0.007886189999999793,ATP6V0A4
100131755,-0.007940293499999918,ARMCX4
140856,-0.007942643499999846,SCP2D1
89801,-0.007942709749999555,PPP1R3F
84809,-0.007948767249999378,CROCCP2
3081,-0.007974584250000305,HGD
1473,-0.007979397999999804,CST5
2172,-0.007981859000000036,FABP6
64792,-0.007990314750000671,IFT22
1352,-0.008042378999999933,COX10
8153,-0.00807696999999985,RND2
6714,-0.008096740750000553,SRC
56882,-0.008114331249999829,CDC42SE1
23281,-0.00813613025000004,MTUS2
83715,-0.008166460750000049,ESPN
5603,-0.008192901250000162,MAPK13
155038,-0.008194612500000087,GIMAP8
4826,-0.008223292750000333,NNAT
80149,-0.008235381250000007,ZC3H12A
57596,-0.008283996500000335,BEGAIN
338862,-0.008289736749999665,LINC00550
114548,-0.008322715000000258,NLRP3
3578,-0.008341841250000481,IL9
729993,-0.008348013249999564,SHISA9
5173,-0.0083686902500002,PDYN
146456,-0.008368807750000151,TMED6
56159,-0.008399626250000125,TEX11
1557,-0.008422449750000283,CYP2C19
2701,-0.008470515499999998,GJA4
90411,-0.00847500500000109,MCFD2
55176,-0.008485198999999888,SEC61A2
79946,-0.008490156250000602,C10orf95
100505985,-0.008517639499999952,LOC100505985
80896,-0.00854229449999977,NPL
30835,-0.008553844000000144,CD209
197187,-0.00855396650000051,SNAI3-AS1
1956,-0.0086243395000003,EGFR
55150,-0.008629207999999888,C19orf73
100329135,-0.008629313749999756,TRPC5OS
5671,-0.00864229924999993,PSG3
400752,-0.008643140749999834,LINC01144
115265,-0.008665476750000067,DDIT4L
5139,-0.008710139250000193,PDE3A
3881,-0.00871237349999987,KRT31
3042,-0.008738195499999879,HBM
7288,-0.008759950750000023,TULP2
11334,-0.00878464000000001,TUSC2
58,-0.008921973250000104,ACTA1
222659,-0.008927525249999846,PXT1
54952,-0.008930104749999668,TRNAU1AP
284615,-0.008961214250000182,ANKRD34A
221718,-0.00896136074999987,LINC00518
84071,-0.008974867749999671,ARMC2
163259,-0.008985937249999854,DENND2C
100113407,-0.0089909825000003,TMEM170B
100507221,-0.00900386200000014,LOC100507221
84073,-0.009006625249999622,MYCBPAP
153745,-0.009051905749999367,GARIN3
80023,-0.009065354750000143,NRSN2
114798,-0.009078399249999869,SLITRK1
246778,-0.009100445999999929,IL27
10478,-0.00913641174999924,SLC25A17
161829,-0.009141057249999918,EXD1
389023,-0.009151174749999935,DPP10-AS1
149775,-0.009161916250000068,GNAS-AS1
100505555,-0.009186714499999749,LOC100505555
60437,-0.009210956249999569,CDH26
144453,-0.00921856124999998,BEST3
60495,-0.009227727999999491,HPSE2
56246,-0.009232606249999886,MRAP
64073,-0.009237042749999702,C19orf33
9451,-0.009257165999999373,EIF2AK3
100996681,-0.009269727249999526,LOC100996681
3872,-0.00930121099999992,KRT17
165904,-0.009330331749999754,XIRP1
3416,-0.009346607000001228,IDE
1747,-0.009351184250000255,DLX3
285627,-0.009370173000000204,LINC01845
100505716,-0.009370384250000363,BABAM2-AS2
4864,-0.009420426000000148,NPC1
140730,-0.009425587499999999,RIMS4
100506929,-0.009427963749999435,LOC100506929
83697,-0.009430907750000106,SLC4A9
25852,-0.009436631000000695,ARMC8
28785,-0.009445978750000528,IGLV4-60
374887,-0.009455083249999774,YJEFN3
2195,-0.009456260000000327,FAT1
57127,-0.009496222750000172,RHBG
246269,-0.009522545499999868,AFG1L
23626,-0.009553101749999904,SPO11
51110,-0.009560538749999736,LACTB2
7412,-0.009587577750000076,VCAM1
132612,-0.009628912500000197,ADAD1
5294,-0.00963162825000019,PIK3CG
57568,-0.00965819800000034,SIPA1L2
1960,-0.00968425699999953,EGR3
1720,-0.009711268249999794,DHFRP3
7957,-0.009712558749999545,EPM2A
5210,-0.009746426500000016,PFKFB4
79913,-0.009757527749998829,ACTR5
157638,-0.009799607249999731,LRATD2
2352,-0.009802373250000329,FOLR3
164045,-0.009807201749999717,HFM1
100506527,-0.0098083149999999,LINC01007
84292,-0.009819439250000173,WDR83
148789,-0.009825815500000168,B3GALNT2
117581,-0.009846684750000723,TWIST2
143689,-0.009864023249999576,PIWIL4
80313,-0.009897993749999667,LRRC27
204851,-0.009955518749999115,HIPK1
5104,-0.009957254000000137,SERPINA5
843,-0.009965282500000061,CASP10
4715,-0.009991242499998165,NDUFB9
27284,-0.009998283749999892,SULT1B1
3203,-0.010000368500000079,HOXA6
254312,-0.010009133750000121,LINC00710
50863,-0.010073073750000106,NTM
101060019,-0.010112517750000105,LINC01799
26233,-0.010172576750000495,FBXL6
606495,-0.010176940250000044,CYB5RL
29799,-0.010183941250000217,YPEL1
286046,-0.010188219999999859,XKR6
1179,-0.010213908750000389,CLCA1
147798,-0.010225172250000192,TMC4
283345,-0.010257228250000416,RPL13P5
100507156,-0.010264503999999786,LOXL2-AS1
28666,-0.010281989000000102,TRAV17
2254,-0.01028460274999965,FGF9
124751,-0.010285165249999562,KRABD2
535,-0.010292589000000074,ATP6V0A1
9499,-0.010329780999999816,MYOT
4810,-0.01033252625000003,NHS
113091,-0.010391441749999952,PTH2
153020,-0.010400592999999958,RASGEF1B
100505718,-0.010416336500000067,LINC01592
154089,-0.010422902499999775,LINC01312
200162,-0.010428441250000198,SPAG17
51702,-0.010447122249999996,PADI3
152742,-0.01045679324999993,LINC01085
79668,-0.01045738949999997,PARP8
401014,-0.010521280999999494,TEX41
23604,-0.010523265499999823,DAPK2
10269,-0.010570092500000072,ZMPSTE24
9014,-0.010604617249999393,TAF1B
114,-0.010624376750000053,ADCY8
10444,-0.010666073249999908,ZER1
90167,-0.01067357549999981,FRMD7
644794,-0.010674086249999881,LINC02604
199870,-0.010674497999999755,FAM76A
57191,-0.010730538999999872,VN1R1
28516,-0.01074650375000008,TRDV3
255403,-0.010755702249999555,ZNF718
10072,-0.010769012249999932,DPP3
7087,-0.010803096500000109,ICAM5
55998,-0.010873829750000397,NXF5
157310,-0.010877163500000009,PEBP4
55184,-0.010883505500000279,DZANK1
164127,-0.01088852125000006,CCDC185
159963,-0.010955166750000078,SLC5A12
10059,-0.010968896749998791,DNM1L
23514,-0.011069799500000421,SPIDR
374355,-0.01109190474999977,CCDC172
57834,-0.011116957000000038,CYP4F11
645321,-0.011117787999999518,LINC01896
389170,-0.01113687249999984,LEKR1
399947,-0.011192786500000551,C11orf87
114026,-0.011204722500000042,ZIM3
5172,-0.01120842100000008,SLC26A4
83657,-0.011227428749999824,DYNLRB2
4143,-0.011240610249999783,MAT1A
7299,-0.011260324749999828,TYR
7638,-0.011306164000000063,ZNF221
117177,-0.011359793750000069,RAB3IP
64101,-0.011405897499999984,LRRC4
5744,-0.011412885249999949,PTHLH
59335,-0.011446138499999758,PRDM12
26576,-0.01148493075000001,SRPK3
3000,-0.011499320250000444,GUCY2D
100506470,-0.011596885499999932,LINC01718
56254,-0.011606713500000865,RNF20
90485,-0.011640863500000265,ZNF835
147645,-0.011660828500000164,VSIG10L
338376,-0.01167187799999958,IFNE
51315,-0.01169749524999908,KRCC1
1859,-0.011700806249999918,DYRK1A
53342,-0.011738159500000567,IL17D
7551,-0.011761071750000074,ZNF3
147664,-0.011782877999999997,ERVV-1
2160,-0.011798520249999722,F11
8557,-0.011799706249999709,TCAP
26219,-0.011809963500000187,OR1J4
1119,-0.011846276250000898,CHKA
1758,-0.011865323499999914,DMP1
2243,-0.011865994000000324,FGA
84905,-0.011872532249999956,ZNF341
116448,-0.0119137152500004,OLIG1
25833,-0.0119583655000004,POU2F3
200772,-0.011964678000000006,UICLM
91948,-0.011986010999999852,LINC00923
3284,-0.012002573250000204,HSD3B2
147323,-0.012010760249999919,STARD6
401261,-0.012015211500000067,LOC401261
643332,-0.012156972750000161,RNASE2CP
1741,-0.012157252999999812,DLG3
29931,-0.012249336500000041,LINC00312
2565,-0.01226686524999998,GABRG1
779,-0.012269981749999825,CACNA1S
100506999,-0.012271505000000182,LINC02318
4515,-0.012294377000000356,MTCP1
8676,-0.012321161000000025,STX11
8842,-0.01234518299999987,PROM1
100506713,-0.012363602500000237,ALOX12-AS1
10821,-0.012365576249999677,OR7E12P
541472,-0.012366154750000025,IL6-AS1
8763,-0.01238450749999842,CD164
57159,-0.012400452500000103,TRIM54
54763,-0.012424098249999904,ROPN1
22997,-0.012430533249999876,IGSF9B
55586,-0.012481815499999716,MIOX
404281,-0.012495070000000386,YY2
283875,-0.012527009749999873,GREP1
7221,-0.012540340499999747,TRPC2
90060,-0.012544984749999877,CCDC120
64857,-0.012622973500000523,PLEKHG2
9363,-0.012647430749999966,RAB33A
151871,-0.012648865000000065,DPPA2
54553,-0.012650466750000255,MIR4453HG
100507250,-0.012663868749999807,LOC100507250
84649,-0.012675146749999477,DGAT2
161436,-0.012689414500000051,EML5
1717,-0.012718223250000271,DHCR7
10003,-0.012742533249999966,NAALAD2
256227,-0.012776536500000102,STEAP1B
26245,-0.01279842925000052,OR2M4
60401,-0.012823866750000246,EDA2R
23250,-0.012847399250000002,ATP11A
3850,-0.012877894749999896,KRT3
57611,-0.012925035499999904,ISLR2
9332,-0.012950620249999822,CD163
285696,-0.012970761750000559,BASP1-AS1
497258,-0.013022481749999315,BDNF-AS
8748,-0.013035941500000092,ADAM20
4242,-0.013051366000000009,MFNG
5594,-0.013085851999999676,MAPK1
134187,-0.013091006749999856,POU5F2
9342,-0.013099465249998943,SNAP29
219995,-0.013151480249999903,MS4A15
114815,-0.013159367500000574,SORCS1
6540,-0.013199433999999677,SLC6A13
23564,-0.013201667999999778,DDAH2
5570,-0.013242362750000236,PKIB
55435,-0.013282906249999726,AP1AR
79853,-0.013294023000000266,TM4SF20
338963,-0.013334420000000069,LOC338963
5330,-0.013336071249999915,PLCB2
146227,-0.013351578249999996,BEAN1
54460,-0.01338307750000034,MRPS21
4299,-0.013418649250000136,AFF1
730,-0.013439784000000454,C7
92086,-0.01348146224999991,GGTLC1
23526,-0.013484406499999935,ARHGAP45
2166,-0.013508038000000333,FAAH
26585,-0.013549491250000045,GREM1
11314,-0.013579993000000457,CD300A
4130,-0.013585726749999694,MAP1A
400258,-0.013600382500000396,C14orf180
267002,-0.013696996750001134,PGBD2
11176,-0.013704198750000174,BAZ2A
54810,-0.013727023750000455,GIPC2
4218,-0.013776373500002492,RAB8A
5991,-0.013811632499999504,RFX3
401022,-0.013828516250000256,HAGLR
255877,-0.013846824250000278,BCL6B
1381,-0.013889532999999954,CRABP1
339983,-0.013904003750000005,ASPNAT
60686,-0.013927146249999911,C14orf93
400958,-0.013974878250000433,LINC02245
100498859,-0.013989603250000204,LINC00881
9464,-0.013992514999999983,HAND2
23334,-0.013999763999999804,SZT2
5208,-0.014037761250000003,PFKFB2
8851,-0.01404603225000045,CDK5R1
100128124,-0.014051798000000115,HGC6.3
89797,-0.014069152000000251,NAV2
284390,-0.014117163000000321,ZNF763
116966,-0.014130133250000121,WDR17
84675,-0.014149795250000263,TRIM55
80201,-0.014157359000000369,HKDC1
57348,-0.014162648250000576,TTYH1
92960,-0.014199183499999712,PEX11G
100507547,-0.01424217099999936,LOC100507547
285331,-0.014256624250000627,CCDC66
100527964,-0.014316570999999279,LHX4-AS1
4599,-0.014320304249999527,MX1
10336,-0.014377912250000513,PCGF3
54797,-0.014483027250000724,MED18
56062,-0.014523464999999902,KLHL4
283692,-0.014525249750000135,CPEB1-AS1
4807,-0.014530290000000168,NHLH1
100132078,-0.014538023750000129,LOC100132078
91056,-0.014541104000000082,AP5B1
643224,-0.014633001749999597,TUBBP5
3589,-0.014652523750000146,IL11
2191,-0.014654263999999806,FAP
59350,-0.014674714499999908,RXFP1
89887,-0.014676599499999998,ZNF628
30814,-0.01468068775000031,PLA2G2E
100507462,-0.014715363500000134,CCDC28A-AS1
220972,-0.014717079499999564,MARCHF8
28232,-0.014720797999999924,SLCO3A1
4345,-0.014860081750000198,CD200
65012,-0.014873182750000158,SLC26A10P
100505635,-0.01488028624999993,DAAM2-AS1
254439,-0.014919789999999988,C11orf86
285533,-0.014925693499999948,RNF175
81794,-0.015075274750000034,ADAMTS10
113000,-0.01507915974999996,RPUSD1
415117,-0.015126085250000365,STX19
27107,-0.015180974250000645,ZBTB11
1236,-0.015191324999999978,CCR7
339263,-0.015219359250000064,LINC02693
55161,-0.015240452000001348,TMEM33
753,-0.0152442469999996,LDLRAD4
84290,-0.015283002750000385,CAPNS2
163255,-0.015313952749999693,ZNF540
9422,-0.015320475250000243,ZNF264
677766,-0.01535462249999986,SCARNA2
5626,-0.015375255499999962,PROP1
6812,-0.015375516749999818,STXBP1
55262,-0.015376024499999197,TRAPPC14
768,-0.01542034474999987,CA9
26504,-0.015446851500000136,CNNM4
344018,-0.015450010749999965,FIGLA
165721,-0.015506690250000066,DNAJB8
56704,-0.015535922750000264,JPH1
390927,-0.015548267750000733,ZNF793
54680,-0.015574903500000126,ZNHIT6
51067,-0.015579676750000715,YARS2
55845,-0.015598349999999428,BRK1
6799,-0.015620659000000092,SULT1A2
7441,-0.01568085549999987,VPREB1
28410,-0.01570447724999946,IGHV3-72
340267,-0.015737075749999718,COL28A1
4855,-0.015765822499999693,NOTCH4
79698,-0.015778647750000374,ZMAT4
4099,-0.015788337249999618,MAG
344752,-0.01585814799999996,AADACL2
144715,-0.015860000500000027,RAD9B
285352,-0.01592279050000034,KIF9-AS1
441072,-0.015923148250000185,IL6ST-DT
402682,-0.015929121250000566,UFSP1
387718,-0.01597741149999976,TEX36
51224,-0.015999215749999962,ELOA2
5599,-0.016018155500000297,MAPK8
54785,-0.016032596250000086,BORCS6
147906,-0.016036072249999478,DACT3
8530,-0.016059820499999766,CST7
6820,-0.016064810250000505,SULT2B1
51434,-0.01606564999999982,ANAPC7
222662,-0.016089017500000136,LHFPL5
150726,-0.016095560750000182,FBXO41
130026,-0.01610932474999993,ICA1L
60526,-0.016139668000000995,LDAH
29062,-0.016198505250000217,WDR91
26167,-0.016201600000000482,PCDHB5
79412,-0.016240758499999952,KREMEN2
442028,-0.016271463999999902,LOC442028
414332,-0.016277429750000127,LCN10
79887,-0.016295715000000044,PLBD1
8916,-0.016312906499999613,HERC3
4033,-0.0163206817499999,IRAG2
28474,-0.016359132750000338,IGHV1-2
728175,-0.016359785499999724,LINC02363
4656,-0.01636178949999989,MYOG
81688,-0.01637558575000142,C6orf62
9826,-0.016380269999999975,ARHGEF11
2891,-0.016398653250000006,GRIA2
57393,-0.01641041924999964,CLTRN
375748,-0.01641686075000015,ERCC6L2
137209,-0.016461801250000185,ZNF572
410,-0.016480796250000207,ARSA
285401,-0.01648952250000013,LINC00698
2826,-0.016509440499999695,CCR10
197350,-0.01654521925000063,CASP16P
284001,-0.016550051749999906,CCDC57
92104,-0.016551532999999452,IFT70A
100131561,-0.016563880749999704,FKSG29
8348,-0.01659298050000002,H2BC17
100506385,-0.01660997599999936,LINC01426
54033,-0.01661400824999948,RBM11
2979,-0.01670895650000004,GUCA1B
10952,-0.016721170000000285,SEC61B
92799,-0.016753982750000063,SHKBP1
93273,-0.016765873749999827,LEMD1
374786,-0.016776452999999414,EFCAB5
4356,-0.016838528750000137,MPP3
441161,-0.01686664924999981,OOEP
170679,-0.016871686500000038,PSORS1C1
8123,-0.016887884750000026,PWAR5
64377,-0.01690306574999978,CHST8
375387,-0.016906232500000007,NRROS
53353,-0.016923458750000453,LRP1B
337,-0.016938782250000006,APOA4
51733,-0.016942274250000278,UPB1
389906,-0.016956813500000223,LOC389906
55811,-0.016977038499999875,ADCY10
3889,-0.017004633750000053,KRT83
54660,-0.017012306999999893,PCDHB18P
84804,-0.017186468999999427,SLC67A2
196477,-0.01718927450000063,CCER1
203100,-0.017190968999999612,HTRA4
144568,-0.017314517750000036,A2ML1
284402,-0.01738748449999994,SCGB2B2
6387,-0.01742070749999991,CXCL12
946,-0.0174236664999996,SIGLEC6
284086,-0.017430785249999747,NEK8
80237,-0.017492324500000045,ELL3
408263,-0.01750196075000021,FNDC9
319103,-0.017551848250000113,SNORD8
2287,-0.017604835000000207,FKBP3
4543,-0.01760918300000025,MTNR1A
645784,-0.017658443749999808,ANKRD36BP2
11063,-0.017658742499999658,SOX30
53344,-0.01765950749999945,CHIC1
2069,-0.0176733677500005,EREG
54944,-0.01769419899999969,LINC01521
1495,-0.017738018000001077,CTNNA1
439931,-0.017795500000000075,THAP7-AS1
6906,-0.017815989999999893,SERPINA7
170622,-0.01783436975000008,COMMD6
8178,-0.017837403250000605,ELL
25980,-0.017954076499999694,AAR2
10871,-0.01804219600000012,CD300C
5045,-0.018043438249999433,FURIN
114794,-0.018083346250000076,ELFN2
474344,-0.01808964950000025,GIMAP6
90121,-0.01811019149999904,TSR2
100129973,-0.018148348500000022,CERNA1
2527,-0.01815578050000033,FUT5
27034,-0.01816826700000007,ACAD8
100507506,-0.018184123500000204,ECI2-DT
116349,-0.01819002249999979,EXOC3-AS1
4317,-0.018210948749999734,MMP8
80757,-0.018238890999999757,TMEM121
253962,-0.01827278249999953,CACNA1G-AS1
10038,-0.018293894750000206,PARP2
11172,-0.01831605699999983,INSL6
146547,-0.018372758499999975,PRSS36
148898,-0.01838717674999968,ZNF436-AS1
646736,-0.018392275499999666,LOC646736
54947,-0.018407555000000464,LPCAT2
51250,-0.018521177500000263,MTRES1
134285,-0.018534477250000236,TMEM171
26013,-0.01866632200000007,L3MBTL1
100507040,-0.018691636999999872,LINC00427
4303,-0.018694228250000222,FOXO4
151242,-0.01876273199999945,PPP1R1C
1762,-0.018774973250000215,DMWD
9717,-0.01877587874999964,SEC14L5
5037,-0.018850657499999812,PEBP1
63906,-0.01889192425000008,GPATCH3
23536,-0.01891081399999983,ADAT1
158809,-0.018919877999999724,MAGEB6
5972,-0.018945025749999456,REN
494558,-0.01897300175000005,CFAP95-DT
26007,-0.01898791175000003,TKFC
129530,-0.019086505000000198,LYG1
144406,-0.0191745227500002,CFAP251
54918,-0.019274817499999486,CMTM6
10440,-0.01931911025000055,TIMM17A
434,-0.019356644500000186,ASIP
6150,-0.0193568102499988,MRPL23
84893,-0.019373872750000132,FBH1
9149,-0.019383549250000076,DYRK1B
2058,-0.01944268449999953,EPRS1
28981,-0.019456384250000625,IFT81
8872,-0.019520222500000628,CDC123
9132,-0.019533745749999998,KCNQ4
405,-0.019555910499999385,ARNT
8424,-0.0196993377500001,BBOX1
81493,-0.01971029599999996,SYNC
10969,-0.01972269499999868,EBNA1BP2
414157,-0.019734592250000293,C10orf62
5097,-0.019806291000000087,PCDH1
11016,-0.019810278750000077,ATF7
51027,-0.019825474750000183,BOLA1
9841,-0.019836477999999325,ZBTB24
4205,-0.019851274249999662,MEF2A
471,-0.019871880000000175,ATIC
27315,-0.01995457025000036,PGAP2
149076,-0.01999510499999957,ZNF362
11148,-0.020035649999999627,HHLA2
2444,-0.02006137525000007,FRK
146760,-0.020102021000000025,RTN4RL1
28419,-0.020139262999999907,IGHV3-54
11281,-0.020172553000000537,POU6F2
25850,-0.020183963250000048,ZNF345
59284,-0.020209563749999493,CACNG7
84659,-0.020248208499999976,RNASE7
5799,-0.02025289674999975,PTPRN2
283080,-0.020285684750000144,C10orf126
3777,-0.020350028250000207,KCNK3
90120,-0.020404215499999268,TMEM250
1628,-0.020410451249999628,DBP
154881,-0.020446292749999984,KCTD7
84787,-0.020455354750000154,KMT5C
10738,-0.020552141750000086,RFPL3
7348,-0.020576768749999808,UPK1B
23288,-0.020609138999999388,IQCE
729420,-0.020695194500000014,LMO7DN
79171,-0.020704758499999087,RBM42
55813,-0.02074768075000044,UTP6
338692,-0.02075105099999952,ANKRD13D
56670,-0.020759966750000025,SUCNR1
5730,-0.02076630125000012,PTGDS
10850,-0.020793377249999967,CCL27
54531,-0.020823469249999782,MIER2
84196,-0.020864826499999545,USP48
7301,-0.020887602500000213,TYRO3
100996455,-0.020888030250000078,LINC02724
3320,-0.020917337500000244,HSP90AA1
4694,-0.0209578300000004,NDUFA1
